Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy,Entropy
0.007050192,0.0,0.0021150576000000003,1.2,0.029339611265011944,0.03879222250074016,-1.170660388734988,0.0
0.013679072,0.0,0.0041037216000000005,1.16,0.014111384670669969,0.07013843293747422,-1.14588861532933,4.3204715690718476e-05
0.022740533333333333,0.0,0.00682216,1.12,0.007921709030304536,0.08614874343996243,-1.1120782909696956,7.315251968448207e-05
0.034004572,0.0,0.0102013716,1.08,0.007816398800736035,0.08179573709560067,-1.072183601199264,9.974371795683364e-05
0.04724986133333334,0.0,0.0141749584,1.04,0.009939773784917838,0.11817413226568935,-1.0300602262150822,0.00013502156445927168
0.06270162666666666,0.0,0.018810488,1.0,0.00947467658936485,0.1071872176446647,-0.9905253234106352,0.00018001969414813091
0.08047380933333334,0.0,0.024142142800000002,0.96,0.006546837139172812,0.1297915143679123,-0.9534531628608272,0.0002227302844351428
0.12422865466666667,0.0,0.0372685964,0.88,0.007349617575334588,0.17290781366222804,-0.8726503824246654,0.0003139358684423841
0.176660924,0.0,0.0529982772,0.8,0.005511436800172853,0.19578759034174326,-0.7944885631998272,0.00041508600848147177
0.23621346933333334,0.0,0.0708640408,0.72,0.002347008918428206,0.22339862726028867,-0.7176529910815718,0.0004852845752174511
0.30676103066666666,0.0,0.0920283092,0.64,0.0020512278834926567,0.29124983316904296,-0.6379487721165074,0.0005318273072987564
0.3846241346666666,0.0,0.1153872404,0.56,0.0004982801271554704,0.35021072808754133,-0.5595017198728446,0.0005616041984060457
0.44903640266666667,3.034285714285714e-07,0.1347111332,0.5,0.005272566846544369,0.34880616291664773,-0.49472743315345563,0.0006173618125485357
0.49483578133333334,0.0,0.1484507344,0.46,0.0013208306477594522,0.3621935093123527,-0.45867916935224057,0.0006626571386109426
0.5427472293333333,1.142857142857143e-09,0.1628241696,0.42,0.0032055025077497024,0.3746855828334209,-0.4167944974922503,0.0006951866167631038
0.592130448,1.4742857142857142e-06,0.17764016640000002,0.38,0.0018157177455542794,0.3575724107725796,-0.3781842822544457,0.0007323838083656273
0.6432365506666666,1.026457142857143e-05,0.19297815040000002,0.34,0.0018877721891442656,0.36051204291680194,-0.33811222781085576,0.000760785843046911
0.6969062133333332,4.131142857142857e-05,0.209100782,0.3,0.005745874570155629,0.4649919177699189,-0.29425412542984436,0.0008223230802792739
0.7533135173333333,0.00021057885714285715,0.2261414604,0.26,0.004288589205409088,0.34851579572082436,-0.2557114107945909,0.0009078201153371978
0.811722036,0.001082336,0.24427424599999997,0.22,0.007174257785976634,0.4463895728850939,-0.21282574221402337,0.0010117467887673988
0.8411575373333333,0.0023910034285714284,0.2540209636,0.2,0.019874652114758806,0.5126777322213504,-0.1801253478852412,0.0011435658318625552
0.8708502666666668,0.005308334857142857,0.2649709144,0.18,0.03724415421492944,0.6150613690676755,-0.14275584578507056,0.0014562898913949626
0.8998210173333333,0.011664958285714287,0.278111776,0.16,0.047978407579764015,0.6970214841425086,-0.11202159242023599,0.0020162388362657195
0.927001704,0.026028377142857145,0.29632037520000004,0.14,0.053058326263220684,1.0399992972930951,-0.08694167373677933,0.002936107531777715
0.9400395546666667,0.038321652,0.3088370228,0.13,0.0542653040260512,1.3850090427600692,-0.0757346959739488,0.0036077735615194654
0.9516963813333333,0.05606856742857143,0.3247569116,0.12,0.054573474821686146,1.875282431436431,-0.06542652517831385,0.004474124189711348
0.9621541066666667,0.08178299771428571,0.34589433040000006,0.11,0.048053711530851265,2.450404142193036,-0.061946288469148736,0.005558761098810966
0.9711799333333334,0.11787171999999999,0.37386418400000004,0.1,0.041998554604827674,3.2040798190502287,-0.05800144539517233,0.0068181354488925545
0.978511436,0.16624781257142857,0.40992689960000006,0.09,0.03644342974037834,3.520093233589539,-0.053556570259621655,0.008232550935162964
0.9844351213333333,0.230044368,0.456361594,0.08,0.028564153759015533,5.191472983017664,-0.05143584624098447,0.00974185457190138
0.989113192,0.3088399777142857,0.512921942,0.07,0.018372560380307983,5.750322965937374,-0.051627439619692024,0.01106923301474971
0.992378624,0.4006474434285714,0.5781667976,0.06,0.00811491558975816,7.331288797330323,-0.05188508441024184,0.011933318787187428
0.9963513453333332,0.5993278828571429,0.7184349216,0.04,-0.009815771139197342,6.622834130377087,-0.04981577113919734,0.011814030878630016
0.9983808733333334,0.7700602137142857,0.8385564115999999,0.02,-0.0296167010349828,4.5796156730027535,-0.0496167010349828,0.009445687222656988
0.9992529293333333,0.8821002348571428,0.9172460432,-0.0,-0.0501440755952377,3.033588013493675,-0.0501440755952377,0.006307514158076014
