Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy
0.0,0.0,0.0,1.0,,0.0,
0.0,0.0,0.0,0.99,,0.0,
0.0,0.0,0.0,0.98,,0.0,
0.0,0.0,0.0,0.97,,0.0,
0.0,0.0,0.0,0.96,,0.0,
0.0,0.0,0.0,0.95,,0.0,
0.0,0.0,0.0,0.92,,0.0,
0.0,0.0,0.0,0.88,,0.0,
0.0,0.0,0.0,0.84,,0.0,
0.0,0.0,0.0,0.8,,0.0,
0.0,0.0,0.0,0.76,,0.0,
0.0,0.0,0.0,0.72,,0.0,
1.0833333333333334e-05,0.0,3.25e-06,0.68,0.30300000000000005,0.00013010759577321317,-0.377
4.9166666666666665e-05,0.0,1.475e-05,0.64,0.263,0.0006171132564181914,-0.377
0.00016416666666666668,0.0,4.9250000000000004e-05,0.6,0.22300000000000003,0.0017890537358322698,-0.37699999999999995
0.0005891666666666667,0.0,0.00017675,0.56,0.183,0.007586298845628151,-0.37700000000000006
0.00305,0.0,0.000915,0.52,0.14300000000000013,0.04438698374015188,-0.3769999999999999
0.0074575,1.0714285714285714e-06,0.002238,0.5,0.12326212047458518,0.08410425773342099,-0.3767378795254148
0.014808333333333333,1.1428571428571429e-05,0.0044505,0.48,0.10390301792266055,0.16896104518845187,-0.37609698207733944
0.0330725,9.642857142857142e-06,0.0099285,0.46,0.08286158179225689,0.36365354580093745,-0.37713841820774313
0.07314916666666667,2.5357142857142854e-05,0.0219625,0.44,0.06281894601457744,0.6872996329929283,-0.37718105398542257
0.14994166666666667,3.928571428571428e-05,0.04501,0.42,0.04332907375487055,1.3231193506376402,-0.37667092624512943
0.28447333333333336,0.00012071428571428572,0.0854265,0.4,0.023355795536704305,2.412833622651594,-0.3766442044632957
0.46908666666666665,0.00019928571428571432,0.1408655,0.38,0.0040788471323827125,3.253211493269173,-0.3759211528676173
0.6637966666666667,0.00034357142857142854,0.19937950000000002,0.36,-0.015625778910624888,2.2986481623853248,-0.3756257789106249
0.8163625,0.001182142857142857,0.24573625000000002,0.34,-0.033512396673473444,1.7865653921746127,-0.37351239667347347
0.9099416666666668,0.0022453571428571427,0.27455425,0.32,-0.052229509594817314,1.1832176009867248,-0.3722295095948173
0.9570708333333332,0.005387142857142857,0.29089224999999996,0.3,-0.013863367146961347,0.5434601931496995,-0.31386336714696134
0.9809516666666667,0.012132142857142857,0.30277800000000005,0.28,0.042571154763666824,0.46743968640709604,-0.2374288452363332
0.9908458333333334,0.02654535714285714,0.31583550000000005,0.26,0.06353585975409617,0.6123183298821389,-0.19646414024590383
0.9961091666666666,0.05597678571428572,0.3380165,0.24,0.06705365410551509,1.3752069350960803,-0.1729463458944849
0.9981725,0.11613392857142858,0.3807455,0.22,0.048043107717933825,2.9301517792675087,-0.17195689228206618
0.9990775000000001,0.2286992857142857,0.45981275,0.2,0.028890605198804847,4.7957777614589965,-0.17110939480119516
0.9997333333333334,0.40004249999999997,0.57994975,0.18,0.010534407352974146,6.536505674949485,-0.16946559264702585
0.99983,0.5982196428571429,0.7187027500000001,0.16,-0.010355981873335335,7.355757307698979,-0.17035598187333534
0.9999308333333332,0.7694592857142857,0.8386007499999999,0.14,-0.029735138765543928,4.285111829773118,-0.16973513876554394
0.9999208333333333,0.8341864285714287,0.88390675,0.13,-0.04009843952184278,3.9460658708861254,-0.17009843952184278
0.9999433333333333,0.8820732142857143,0.91743425,0.12,-0.0498994243560813,2.9636629093549742,-0.1698994243560813
0.9999941666666666,0.9182617857142856,0.9427815,0.11,-0.06002218581818074,2.1562478039127733,-0.17002218581818074
0.9999983333333333,0.9442185714285714,0.9609525,0.1,-0.06996151426200561,1.4190492107058275,-0.16996151426200562
1.0,0.9614617857142856,0.97302325,0.09,-0.08000000000150786,1.0577310385724394,-0.17000000000150786
1.0,0.9740882142857143,0.98186175,0.08,-0.09000000000316262,0.6822964567295426,-0.17000000000316262
0.9999925,0.9823478571428572,0.98764125,0.07,-0.10012628586600314,0.5043263508113222,-0.17012628586600315
1.0,0.9879753571428572,0.9915827500000001,0.06,-0.1100000000120405,0.27271893394060803,-0.1700000000120405
1.0,0.9950375,0.9965262500000001,0.04,-0.13000000000303474,0.12366026599663665,-0.17000000000303475
1.0,0.9976332142857143,0.99834325,0.02,-0.15000000004463368,0.06516144100463084,-0.17000000004463367
1.0,0.9989210714285713,0.9992447499999999,-0.0,-0.17000000005725713,0.03440972928593714,-0.17000000005725713
