Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy,Entropy
0.14211832061068702,0.0,0.04654375,1.0,0.011975441137484943,0.19303268309252936,-0.9880245588625151,0.0
0.20263358778625956,0.0,0.0663625,0.9,-0.011017506644110386,0.1277327077933664,-0.9110175066441104,9.492532120283503e-06
0.24520992366412214,0.0,0.08030625000000001,0.8,0.011800377325588807,0.1624386860840213,-0.7881996226744112,1.4950608652715867e-05
0.31513358778625955,0.0,0.10320625,0.7,0.002737673730830892,0.24405625729340014,-0.6972623262691691,0.00018141129324872134
0.3825,0.0,0.12526875,0.6,-0.013703267055446777,0.17084523547605845,-0.6137032670554468,6.044709188655228e-05
0.43582061068702294,0.0,0.14273125,0.5,0.004788328332922864,0.23410842323154468,-0.49521167166707714,-1.73914668344846e-05
0.5108778625954198,0.0,0.1673125,0.4,-0.009561992515912165,0.25581044173020095,-0.4095619925159122,-7.606278318353748e-05
0.5756679389312976,6.505576208178439e-05,0.18857500000000002,0.3,0.0038561525997772295,0.22616589622572464,-0.29614384740022276,-0.00013672299379194707
0.653702290076336,0.00047397769516728625,0.21440625000000002,0.2,0.026222697895236124,0.3244851252932928,-0.1737773021047639,0.00025176415963270974
0.7087022900763359,0.005446096654275093,0.2357625,0.15,0.04303730702708229,0.603616941800807,-0.1069626929729177,0.000991331149693841
0.7776335877862596,0.04088289962825279,0.28216875,0.1,0.0560455789984545,1.4989692281002938,-0.04395442100154551,0.003290363739505125
0.8081106870229008,0.08785315985130111,0.3237375,0.08,0.04629015472289975,2.4645418899006284,-0.033709845277100255,0.0054173480050698965
0.835820610687023,0.17586431226765797,0.392,0.06,0.032921747082452525,4.1629796719656085,-0.027078252917547473,0.008120949228563826
0.8669656488549619,0.32482342007434944,0.502375,0.04,0.015135844801945474,6.537615807899759,-0.024864155198054527,0.010773127580684041
0.9128053435114504,0.7104739776951673,0.7767375,-0.0,-0.021852043620992478,5.438012451968575,-0.021852043620992478,0.009851791031438649
0.991145038167939,0.9928438661710037,0.9922875000000001,-0.1,-0.09821044386045252,0.30752910509478165,0.0017895561395474835,-0.0030879435568740947
0.9997137404580153,0.9998977695167287,0.9998375,-0.2,-0.1747439013836178,0.007129700817519521,0.02525609861638219,-0.004118346210170452
