Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy
0.0021555555555555555,0.0,0.0006466666666666666,0.8,0.0001840345318319646,0.02064090220737933,-0.7469980548323942
0.00428,0.0,0.001284,0.78,0.00014097908033702385,0.03216907577183776,-0.7393980248629372
0.006173333333333334,0.0,0.0018520000000000001,0.76,0.00014576585803593807,0.042916134772349214,-0.7180194328856498
0.00988888888888889,0.0,0.002966666666666667,0.74,0.00014926626847648692,0.06407356546132609,-0.6970113146787718
0.01535111111111111,0.0,0.004605333333333334,0.72,0.0001649679353365652,0.10039313616351256,-0.6724892346230692
0.02402666666666667,0.0,0.007208,0.7,0.00012141800474953224,0.16852861913787992,-0.6650316146321347
0.03629333333333333,0.0,0.010888,0.68,0.00010167965158533002,0.21599723200048132,-0.650716260343425
0.053595555555555556,0.0,0.016078666666666668,0.66,7.798645714002663e-05,0.2692072589784479,-0.6375399003436724
0.07334666666666667,0.0,0.022004000000000003,0.64,0.00010163446008487928,0.3624937139762474,-0.6107292754955548
0.09845777777777777,0.0,0.029537333333333332,0.62,0.00010022393916466461,0.4101886953295044,-0.5911355055205766
0.12978666666666666,0.0,0.038936,0.6,8.57497073549766e-05,0.543470486849855,-0.5753040842817667
0.17133333333333334,0.0,0.0514,0.58,6.580668759767868e-05,0.6449890182627792,-0.5610476739718685
0.2243777777777778,0.0,0.06731333333333334,0.56,6.39955028907105e-05,0.8701674625381527,-0.5415692951674754
0.2864711111111111,0.0,0.08594133333333333,0.54,3.733751113787348e-05,1.0702739488550477,-0.5292467967922925
0.3583777777777778,0.0,0.10751333333333334,0.52,9.465623558426512e-06,1.0445643266182,-0.5172739004151732
0.42834666666666665,0.0,0.12850399999999998,0.5,9.310857362428765e-07,1.0463137037467394,-0.49973184730796205
0.5024577777777778,0.0,0.15073733333333333,0.48,-1.2178439007253809e-05,0.9729436285149706,-0.4835073904340891
0.5691422222222222,0.0,0.17074266666666668,0.46,-1.574975831203073e-05,0.9131479618955628,-0.46453593039386487
0.6352444444444444,9.523809523809525e-06,0.19058,0.44,-2.4712629516493753e-05,0.9831368010693344,-0.4471172373007502
0.6981022222222222,1.1428571428571429e-05,0.2094386666666667,0.42,-4.19934325677698e-05,0.8936275478991423,-0.4320941085795177
0.7554355555555555,1.5238095238095238e-05,0.22664133333333333,0.4,-4.8537166268538406e-05,0.7436183069069027,-0.4139787038853391
0.8041333333333334,2.095238095238095e-05,0.24125466666666667,0.38,-5.947281333648442e-05,0.6711904188818545,-0.3971281702409075
0.8434222222222222,5.5238095238095244e-05,0.25306533333333336,0.36,-5.9458946560389754e-05,0.55614651342371,-0.37712417660939224
0.8743511111111112,0.00014095238095238096,0.26240399999999997,0.34,-5.6601240701228686e-05,0.4240000386831806,-0.3563011573219539
0.9010444444444444,0.00041523809523809525,0.270604,0.32,-3.8670962605526445e-05,0.39157060332966465,-0.3311372372303916
0.9238977777777777,0.0009847619047619047,0.2778586666666667,0.3,1.4297760927873487e-05,0.3332403503264776,-0.2958822448527724
0.9431822222222221,0.002059047619047619,0.28439600000000004,0.28,6.49704743667313e-05,0.33085943376355736,-0.2612885033823814
0.9595333333333333,0.004641904761904762,0.29110933333333333,0.26,0.00012493873973257533,0.34592028104091005,-0.22401764295701831
0.9743022222222222,0.0104,0.2995706666666667,0.24,0.0001917572172759866,0.48122345005602096,-0.18477392142451585
0.9842755555555556,0.02326285714285714,0.31156666666666666,0.22,0.00024074675355553548,0.8089405166646711,-0.15066493497600578
0.9925733333333333,0.05088190476190477,0.33338933333333337,0.2,0.00022541219953221015,1.4236585159680037,-0.13508128653472348
0.9962711111111111,0.10561714285714285,0.37281333333333333,0.18,0.00018143764821177384,2.6704282519342373,-0.12774595731500912
0.9980577777777777,0.20967047619047618,0.4461866666666667,0.16,0.00011369070782525983,4.778932543622682,-0.12725707614632517
0.9991555555555556,0.37182666666666664,0.5600253333333334,0.14,4.4229284481289206e-05,7.245086120315555,-0.12726196606938872
0.9995955555555556,0.570064761904762,0.698924,0.12,-2.3894872532203605e-05,7.141827416949969,-0.12688172328927463
0.9998577777777778,0.7466228571428571,0.8225933333333334,0.1,-9.461127772413375e-05,5.631900299006528,-0.12724804798455053
0.9999422222222222,0.8700552380952381,0.9090213333333333,0.08,-0.000163328902129035,3.246426601448234,-0.12703872381316209
0.9999555555555556,0.9368971428571429,0.9558146666666667,0.06,-0.0002327784443674915,1.685842764159513,-0.12704019197783756
0.9999422222222222,0.97064,0.9794306666666667,0.04,-0.00030172772389288184,0.7624596154313218,-0.12689758448115
0.9999777777777777,0.9863752380952381,0.990456,0.02,-0.00037203121267826496,0.42766581133605797,-0.12714498925134032
1.0,0.9939999999999999,0.9957999999999999,-0.0,-0.0004409722222001604,0.142859291926637,-0.1269999999936462
