Interlayer mole fraction,Nanopore mole fraction,Total mole fraction,Chemical potential,Partial molar entropy,dq/de,Partial molar enthalpy
0.0,0.0,0.0,1.0,,0.0,
0.0,0.0,0.0,0.99,,0.0,
0.0,0.0,0.0,0.98,,0.0,
0.0,0.0,0.0,0.97,,0.0,
0.0,0.0,0.0,0.96,,0.0,
0.0,0.0,0.0,0.95,,0.0,
0.0,0.0,0.0,0.92,,0.0,
0.0,0.0,0.0,0.88,,0.0,
0.0,0.0,0.0,0.84,,0.0,
0.0,0.0,0.0,0.8,,0.0,
0.0,0.0,0.0,0.76,,0.0,
0.0,0.0,0.0,0.72,,0.0,
0.0,0.0,0.0,0.68,,0.0,
0.0,0.0,0.0,0.64,,0.0,
0.0,0.0,0.0,0.6,,0.0,
0.0,0.0,0.0,0.56,,0.0,
0.004,0.0,0.0012,0.52,0.14299999999999996,0.04545278712622336,-0.37700000000000006
0.008,0.0,0.0024,0.5,0.12299999999999994,0.08510309078952459,-0.37700000000000006
0.021333333333333333,0.0,0.0064,0.48,0.10299999999999998,0.3687800600879399,-0.377
0.037333333333333336,0.0,0.011200000000000002,0.46,0.08300000000000002,0.42422601317808467,-0.377
0.076,0.0,0.022799999999999997,0.44,0.06299999999999978,0.8384588603922479,-0.3770000000000002
0.16933333333333334,0.0,0.0508,0.42,0.04300000000000037,1.521862468247521,-0.3769999999999996
0.31333333333333335,0.0,0.094,0.4,0.022999999999999354,2.844828697793765,-0.37700000000000067
0.48800000000000004,0.0,0.1464,0.38,0.0030000000000016125,3.2700217915490004,-0.3769999999999984
0.648,0.0005714285714285715,0.1948,0.36,-0.016542424757695906,1.895800291413605,-0.3765424247576959
0.8119999999999999,0.0005714285714285715,0.244,0.34,-0.03531020408163249,1.5795649426843872,-0.3753102040816325
0.8906666666666666,0.005714285714285714,0.2712,0.32,-0.0440477815699723,1.1334184364241155,-0.3640477815699723
0.956,0.006285714285714286,0.2912,0.3,-0.018443632567829604,0.6176421286088031,-0.3184436325678296
0.9866666666666667,0.008,0.3016,0.28,0.033431122448881356,0.25273039082950377,-0.24656887755111867
0.996,0.02057142857142857,0.3132,0.26,0.07342665233746251,0.599912318027659,-0.1865733476625375
0.996,0.046857142857142854,0.33159999999999995,0.24,0.04891840435175876,1.0666898766005635,-0.19108159564824123
0.9986666666666667,0.11714285714285713,0.38159999999999994,0.22,0.04779967293539772,3.1539721222905874,-0.17220032706460228
1.0,0.21428571428571427,0.45,0.2,0.030000000000004995,4.424393640478132,-0.16999999999999502
1.0,0.3862857142857143,0.5704,0.18,0.010000000000003312,6.874008742408385,-0.16999999999999668
1.0,0.6262857142857143,0.7384000000000001,0.16,-0.010000000000001952,8.440679277397237,-0.17000000000000196
0.9986666666666667,0.7857142857142857,0.8495999999999999,0.14,-0.033640251845396596,5.939164184493545,-0.1736402518453966
1.0,0.856,0.8992,0.13,-0.040000000000025654,3.6413807331759642,-0.17000000000002566
1.0,0.8948571428571429,0.9264,0.12,-0.04999999999996241,1.8516369450571946,-0.1699999999999624
1.0,0.908,0.9356,0.11,-0.05999999999994628,2.5237579461785065,-0.16999999999994628
1.0,0.937142857142857,0.956,0.1,-0.07000000000000506,1.4506208657306794,-0.17000000000000506
1.0,0.9657142857142856,0.976,0.09,-0.08000000000010976,0.9348445579154814,-0.17000000000010976
1.0,0.9771428571428572,0.9840000000000001,0.08,-0.08999999999992421,0.48354028857640446,-0.1699999999999242
1.0,0.9845714285714285,0.9892,0.07,-0.09999999999982465,0.5225458718554068,-0.16999999999982465
1.0,0.9897142857142858,0.9928,0.06,-0.109999999999884,0.3790955862440037,-0.169999999999884
1.0,0.9965714285714287,0.9976,0.04,-0.12999999999913872,0.08510309078905139,-0.16999999999913873
1.0,0.9971428571428571,0.998,0.02,-0.14999999999916047,0.10476706252507087,-0.16999999999916046
1.0,1.0,1.0,-0.0,inf,0.0,inf
